,teamName,year,returningMins%,wins,totalGames,OE,DE,sos,adjTempo
1983,Cal St. Fullerton,2012,61.5,10.0,30,103.38324290618,112.00130303301,12.53705,69.076234562803
1984,Cal St. Fullerton,2013,31.84,19.0,29,106.62540635265,107.36357653738,10.608524137931,69.3825664921
1985,Cal St. Fullerton,2014,46.24,12.0,30,104.23029670003,108.77574199867,10.934336666667,69.939400650073
1986,Cal St. Fullerton,2015,53.64,11.0,31,99.92206896496,107.98245693204,12.348535483871,67.302363742275
1987,Cal St. Fullerton,2016,33.36,7.0,29,97.158165999799,107.09819805157,14.031855172414,66.365345483475
1988,Cal St. Fullerton,2017,49.14,8.0,28,101.32744328961,108.35380192532,15.415682142857,69.502796881719
1989,Cal St. Fullerton,2018,61.5,15.0,30,97.044427399633,103.09916440333,6.43536,69.996247978223
1990,Cal St. Fullerton,2019,88.56,18.0,30,101.61209664583,102.44494916739,14.791896666667,70.739494249929
1991,Cal St. Fullerton,2020,62.9074185723,14.0,32,98.069274632588,103.2161715191,15.892190625,69.603036576524
1992,Cal St. Fullerton,2021,32.8994797238,9.0,29,95.254696099017,105.46335612421,13.691275862069,69.093634828807
1993,Cal St. Fullerton,2022,72.4365381915,5.0,15,103.1183632495,111.67362208452,11.133566666667,71.517431112917
1995,High Point,2011,59.1118231958,13.0,28,96.830693698203,109.10639296322,8.426175,68.189500654497
1996,High Point,2012,62.52,10.0,29,93.266137601309,108.69522664512,10.11164137931,67.468399358803
1997,High Point,2013,48.64,11.0,29,104.20493663128,110.41538637542,10.795813793103,64.561407538663
1998,High Point,2014,77.2,15.0,29,97.913454018205,103.52317399388,6.9777793103448,66.053797129729
1999,High Point,2015,79.88,14.0,29,105.80517738853,111.28413679117,13.876231034483,64.611703583472
2000,High Point,2016,74.28,20.0,30,104.54133002333,105.05085572304,12.494813333333,62.822798857132
2001,High Point,2017,40.74,18.0,29,109.31975763087,109.50191304632,11.845031034483,66.822849264253
2002,High Point,2018,55.44,12.0,28,98.056657680062,107.91561471751,11.682328571429,67.162575871594
2003,High Point,2019,63.08,11.0,27,98.38521159421,106.41367353896,9.2292777777778,66.783450357487
2004,High Point,2020,63.5454176295,14.0,29,99.802877290752,104.88098291749,10.357965517241,63.501253723056
2005,High Point,2021,77.8444309421,7.0,30,94.034780426798,113.69419413279,10.314196666667,66.3604517636
2006,High Point,2022,59.4800001068,9.0,24,96.409988897118,106.45233762328,8.9443416666667,66.132968795695
2008,Bradley,2011,61.4677066677,16.0,31,106.01635028388,99.265202356048,24.912587096774,66.162928580828
2009,Bradley,2012,51.04,11.0,31,100.37057182297,101.70439683077,18.823477419355,66.79078838901
2010,Bradley,2013,75.06,7.0,32,92.581279838412,100.8457020246,22.64265625,68.880954434949
2011,Bradley,2014,44.76,18.0,35,102.80134658644,101.93081741183,19.661702857143,66.932936194868
2012,Bradley,2015,49.1,12.0,32,100.01201881416,103.29693893947,15.62494375,64.451907346906
2013,Bradley,2016,17.54,8.0,32,91.799434394249,97.896409278035,20.1634875,62.437499966437
2014,Bradley,2017,81.9,4.0,31,86.068430552308,100.89610615656,22.062109677419,68.02279932913
2015,Bradley,2018,88.76,12.0,32,96.488422999388,102.1277920734,20.08465,68.983090266182
2016,Bradley,2019,79.46,19.0,32,103.7872117352,99.646397188634,15.945909375,66.996199668565
2017,Bradley,2020,60.4279145325,19.0,34,102.12903496221,101.53700488271,13.450738235294,64.984970160679
2018,Bradley,2021,52.863435839,22.0,33,106.62810745624,100.51000437954,13.425133333333,66.893829910097
2019,Bradley,2022,47.7304534157,10.0,26,103.00333934477,102.86507786583,17.272611538462,65.816223656397
2021,North Dakota,2011,66.699980052,6.0,28,92.307110948095,119.34360372495,10.173217857143,65.411087398027
2022,North Dakota,2012,86.68,15.0,30,91.683160525519,104.0897683436,10.18351,67.106725444895
2023,North Dakota,2013,84.38,13.0,28,94.772205292194,102.00014491845,12.15005,67.709583432863
2024,North Dakota,2014,72.28,14.0,31,94.86018380733,103.24602813132,12.132796774194,67.782612434013
2025,North Dakota,2015,35.76,15.0,32,103.69298577958,112.47507101832,11.470784375,69.688396390301
2026,North Dakota,2016,36.82,6.0,28,96.063909616471,108.97941583353,15.199592857143,67.975108508502
2027,North Dakota,2017,85.0,14.0,30,99.316341683164,101.43392921408,10.633363333333,72.366884237778
2028,North Dakota,2018,42.46,19.0,29,103.00934349974,102.6012348909,10.027986206897,72.474834551424
2029,North Dakota,2019,61.26,10.0,30,101.98720562617,109.02343313588,17.68593,72.86837429271
2030,North Dakota,2020,70.7575451389,8.0,26,98.44976959591,105.5866938927,13.815638461538,69.620039687207
2031,North Dakota,2021,47.6381113918,12.0,30,101.75561398521,108.40340978712,15.07764,68.653732013983
2032,North Dakota,2022,50.169965952,9.0,25,97.819508131016,108.22064693291,12.193392,67.298351414537
2034,Boston University,2011,42.0915826269,21.0,35,102.58078592702,98.366880510223,15.212802857143,71.236021018108
2035,Boston University,2012,77.82,21.0,35,101.60736907191,102.79340193711,13.375431428571,63.76165485698
2036,Boston University,2013,49.28,16.0,32,96.771634488124,99.62752939728,13.4532125,64.671076701111
2037,Boston University,2014,94.26,17.0,30,103.16787060366,101.13459779306,12.67809,66.158425984479
2038,Boston University,2015,36.86,24.0,35,106.97069939631,101.40530804514,14.75332,66.824985407035
2039,Boston University,2016,97.92,12.0,29,103.94410522233,109.46334625796,12.486501724138,64.658006579792
2040,Boston University,2017,70.1,18.0,33,101.63066874217,107.43711715656,9.2604272727273,70.588525933025
2041,Boston University,2018,58.2,17.0,31,100.94257441751,102.90401480668,11.202929032258,71.082076774014
2042,Boston University,2019,50.04,14.0,30,99.371013567984,107.12017785708,9.9163166666667,68.671053278572
2043,Boston University,2020,88.1223757461,14.0,32,104.56189495828,110.38224717771,9.715353125,66.270337958897
2044,Boston University,2021,78.3843237182,20.0,33,102.56548248407,103.07427364835,10.470784848485,66.273595837558
2045,Boston University,2022,87.4199998654,7.0,18,101.73625221561,108.16360201591,12.119983333333,65.195113133704
2047,Eastern Kentucky,2011,57.6315262849,18.0,31,108.57947937673,109.10554668705,12.358183870968,62.752131194591
2048,Eastern Kentucky,2012,45.02,13.0,29,101.31002455206,108.10993018831,10.858117241379,62.024996103279
2049,Eastern Kentucky,2013,39.24,14.0,30,98.731328036813,109.46520624435,9.5357466666666,62.786548905241
2050,Eastern Kentucky,2014,82.16,23.0,33,108.35812488568,103.68163199073,12.261712121212,65.120392853076
2051,Eastern Kentucky,2015,39.62,22.0,32,112.06917571968,107.48898954201,14.021828125,66.039800132248
2052,Eastern Kentucky,2016,36.76,19.0,31,103.27280168385,101.73301634999,13.634279032258,63.99666435366
2053,Eastern Kentucky,2017,35.54,14.0,30,105.68304469006,109.19488860345,13.318203333333,73.164550240243
2054,Eastern Kentucky,2018,66.86,10.0,29,98.295211099555,106.46535087874,13.654203448276,69.108644893087
2055,Eastern Kentucky,2019,44.42,9.0,29,101.01788146158,112.20322542209,13.426348275862,69.446710637494
2056,Eastern Kentucky,2020,59.6080782175,11.0,29,99.779657597184,106.07050595108,16.118172413793,77.07483376332
2057,Eastern Kentucky,2021,66.9800004977,14.0,31,96.649408528196,103.46142490058,12.057777419355,74.429780425772
2058,Eastern Kentucky,2022,60.8556579781,20.0,27,101.47933710634,102.18146427639,8.0237518518518,74.845537002176
2060,Creighton,2011,67.8935794055,18.0,34,107.29337805088,100.44897973946,22.145738235294,67.08040723405
2061,Creighton,2012,60.9,23.0,39,109.74426286311,100.90856384743,17.538343589744,64.78575159866
2062,Creighton,2013,83.54,29.0,35,118.15497411428,102.1901702781,21.511488571429,67.122874268808
2063,Creighton,2014,81.1,28.0,36,116.41708744327,95.027758821343,25.085241666667,65.226335540741
2064,Creighton,2015,43.96,27.0,35,125.21749004651,101.91354616594,27.137268571429,65.411889208497
2065,Creighton,2016,41.76,14.0,33,109.64084846302,99.801552105802,30.756984848485,63.053344348079
2066,Creighton,2017,72.52,20.0,35,112.83899560494,96.338572442546,29.2617,71.279473672344
2067,Creighton,2018,53.72,24.0,34,114.48454928633,95.19584408662,31.076641176471,72.673207579549
2068,Creighton,2019,41.48,20.0,32,116.23478150787,97.383658230606,33.1000875,72.254084811568
2069,Creighton,2020,55.4889019746,19.0,34,111.81708254961,98.216553530567,26.348838235294,68.540874683351
2070,Creighton,2021,75.1948828235,23.0,30,120.58541142687,96.436274156649,32.52328,68.320087403475
2071,Creighton,2022,18.0763846583,22.0,31,112.59461067012,93.629182473931,31.612012903226,68.628573061244
2073,Tennessee Martin,2011,42.559999957,2.0,27,90.19186766892,110.78604369962,15.992644444444,71.080613347764
2074,Tennessee Martin,2012,43.86,10.0,31,96.24887782251,108.92100978633,12.587722580645,69.22602486023
2075,Tennessee Martin,2013,55.14,2.0,29,93.001248436076,114.22664764539,14.746568965517,66.286338630479
2076,Tennessee Martin,2014,82.6,7.0,28,91.923441429804,112.88168312859,13.506482142857,68.371053235511
2077,Tennessee Martin,2015,48.2,6.0,29,102.7114229204,117.93627689924,12.67074137931,69.567029308577
2078,Tennessee Martin,2016,55.16,19.0,32,106.37817243961,106.86497422415,13.71216875,62.513659309172
2079,Tennessee Martin,2017,34.08,18.0,33,103.22833076238,108.52919945902,11.247127272727,67.432080443089
2080,Tennessee Martin,2018,32.7,20.0,33,105.20043124405,110.31589755345,11.867842424242,69.139909955027
2081,Tennessee Martin,2019,40.44,8.0,29,94.390893381058,105.6009751475,12.087427586207,67.409053156992
2082,Tennessee Martin,2020,32.4340534233,10.0,29,105.69446160742,115.30596706288,12.934962068966,68.172288590494
2083,Tennessee Martin,2021,18.4036805442,7.0,27,104.493899245,122.6471599734,12.530244444444,68.619381173618
2084,Tennessee Martin,2022,0.0,7.0,23,93.513225197607,112.61347462438,9.8546869565218,67.301985557309
2086,Niagara,2011,33.9932009083,18.0,33,104.17331684464,99.966944133676,13.857390909091,69.650880168064
2087,Niagara,2012,56.18,9.0,32,90.19819817189,103.61230293648,12.57145625,68.65254971346
2088,Niagara,2013,90.36,14.0,33,101.28327690049,109.1850158464,14.058742424242,68.140110238945
2089,Niagara,2014,42.28,19.0,33,105.22755639121,102.55525104384,14.489921212121,69.351407330873
2090,Niagara,2015,40.02,7.0,33,100.53651206309,110.14965755188,12.491587878788,72.438083286469
2091,Niagara,2016,42.86,8.0,30,98.461095030314,109.55809319296,13.962593333333,65.153764380696
2092,Niagara,2017,54.08,7.0,32,92.812678909311,107.20455866241,11.850871875,66.815467300584
2093,Niagara,2018,82.28,10.0,33,99.399126893112,109.0471165454,9.9515393939394,70.307501671725
2094,Niagara,2019,63.22,19.0,33,107.81195349584,113.91021654413,10.167493939394,74.709287897307
2095,Niagara,2020,37.3650542265,13.0,32,102.3934917346,115.54578231574,6.626578125,69.611392364835
2096,Niagara,2021,83.9000000409,12.0,32,98.935106113497,112.53797759393,11.007,65.876455952595
2097,Niagara,2022,67.4730107433,9.0,20,99.287394451466,106.62481439716,7.957115,64.761604307191
2099,Lehigh,2011,59.0999995687,22.0,33,104.34105787988,105.29846818138,9.890403030303,70.571685101219
2100,Lehigh,2012,68.4,16.0,31,100.71235958421,104.02910785516,11.202516129032,71.330016971781
2101,Lehigh,2013,74.78,26.0,34,106.05070362548,97.919936899584,13.745164705882,68.527011272965
2102,Lehigh,2014,43.8,20.0,30,106.52805218231,100.41455768882,14.924973333333,67.360179379154
2103,Lehigh,2015,75.34,14.0,32,96.844141724479,104.03985281411,13.27211875,66.211115609698
2104,Lehigh,2016,67.7,15.0,29,97.83013498069,99.586676497977,11.052803448276,66.894829882664
2105,Lehigh,2017,69.34,16.0,31,104.03146656222,105.09986805718,12.955332258065,68.767584316304
2106,Lehigh,2018,47.2,19.0,31,105.99674278654,102.53987397031,12.548064516129,71.005491824341
2107,Lehigh,2019,83.24,15.0,29,105.17572165558,110.96492093625,10.722162068966,71.926092532098
2108,Lehigh,2020,59.6922458533,20.0,31,108.45817828159,109.11667070829,11.897438709677,71.417554803748
2109,Lehigh,2021,70.3540711839,9.0,30,97.51330911443,107.94955378879,12.091926666667,68.287214134592
2110,Lehigh,2022,87.5449821782,4.0,15,92.761980001395,106.46335913233,6.7721333333333,69.487916583491
2112,Canisius,2011,73.0399995654,15.0,32,99.228814538549,102.68024591859,12.848503125,66.652778211963
2113,Canisius,2012,36.76,15.0,30,101.46058737174,103.7791993239,11.799863333333,66.368061591007
2114,Canisius,2013,69.96,5.0,30,94.784362974164,111.58297238971,12.597086666667,66.563307945378
2115,Canisius,2014,51.5,20.0,34,109.05230344235,104.32680741207,16.944985294118,66.549554107845
2116,Canisius,2015,31.9,21.0,33,111.80222882375,109.04562832489,13.540218181818,67.040112191291
2117,Canisius,2016,52.9,18.0,33,101.31156181463,100.83329565806,10.308196969697,63.855723948776
2118,Canisius,2017,55.04,14.0,33,106.78691916329,113.29263134863,10.332454545455,68.518817027663
2119,Canisius,2018,49.14,18.0,34,106.91178742339,109.50555627324,12.573126470588,70.738459139808
2120,Canisius,2019,69.56,21.0,33,105.90660123119,104.46528921342,9.0036575757576,69.961639186498
2121,Canisius,2020,50.0800320334,15.0,32,102.21612132104,111.84852571764,11.041071875,67.657589174572
2122,Canisius,2021,69.4122354521,12.0,32,97.326468415101,106.58885882794,8.14130625,69.964117683748
2123,Canisius,2022,80.9961992836,7.0,13,98.655120823843,107.10654131961,6.2114769230769,70.480495662401
2125,IUPUI,2011,56.0199988107,23.0,34,107.59139216876,100.69886910079,14.012914705882,66.199118991599
2126,IUPUI,2012,63.56,17.0,31,110.00906928145,107.16222196882,20.4207,62.452599018549
2127,IUPUI,2013,53.8,12.0,30,106.24854935707,109.15374536175,15.22992,66.563222351207
2128,IUPUI,2014,37.16,4.0,30,95.375419305494,115.74669083009,15.082183333333,66.20189025682
2129,IUPUI,2015,46.9,3.0,29,96.726407466712,113.92461596446,13.60165862069,66.302009797213
2130,IUPUI,2016,43.5,10.0,31,92.33970166302,101.27449864437,14.683777419355,64.122948219153
2131,IUPUI,2017,51.56,12.0,31,97.714829476074,102.05887012807,18.604812903226,69.557590358347
2132,IUPUI,2018,50.02,12.0,30,105.36851977253,108.99850655266,16.368946666667,70.84082713812
2133,IUPUI,2019,52.62,9.0,28,97.601639271018,107.99902127109,14.124278571429,67.308755287718
2134,IUPUI,2020,53.5771387315,14.0,31,103.40382224224,106.54900565513,11.881180645161,68.871280844498
2135,IUPUI,2021,61.9399997635,5.0,30,98.857202039093,116.64614915314,12.290506666667,70.639653513757
2136,IUPUI,2022,49.240303922,8.0,18,96.712482865428,106.12817310258,7.2899388888889,71.641359219078
2138,Chattanooga,2011,71.9968022892,13.0,31,96.079080211848,103.50145700356,13.948041935484,70.50408171987
2139,Chattanooga,2012,68.22,14.0,30,96.173670721779,106.08186811786,14.265256666667,70.335219710133
2140,Chattanooga,2013,42.42,8.0,29,95.839108655755,105.71853095526,15.152713793103,68.513388516256
2141,Chattanooga,2014,67.28,11.0,30,96.479542663546,110.86601589183,10.307606666667,67.704626178186
2142,Chattanooga,2015,67.56,15.0,30,99.86048463129,109.81626382622,9.6458866666667,68.824002930985
2143,Chattanooga,2016,75.82,20.0,30,102.42186225588,103.31870285246,12.435683333333,65.269885592118
2144,Chattanooga,2017,54.44,27.0,33,105.53216786282,100.86639862403,13.021860606061,67.245414922661
2145,Chattanooga,2018,29.56,17.0,29,105.29476583734,101.20286148745,16.19335862069,67.079892441048
2146,Chattanooga,2019,14.62,8.0,31,98.18033667842,111.42059995536,11.735558064516,66.669910132931
2147,Chattanooga,2020,64.4328861471,9.0,29,102.03115386849,108.53938441788,17.906544827586,66.423182266226
2148,Chattanooga,2021,31.8591155916,18.0,31,106.77845737786,104.11382027557,14.093174193548,66.900700420317
2149,Chattanooga,2022,83.3033386847,16.0,24,102.8710778863,101.20423829353,10.5078375,66.526361537041
2150,UMass Lowell,2014,0.0,7.0,8,109.0083146551,100.17922317112,12.038375,62.62975927117
2151,UMass Lowell,2015,66.34,9.0,27,93.885520366197,112.89407883263,14.3346,64.975346823889
2152,UMass Lowell,2016,37.02,11.0,28,91.58684742521,107.01835094896,12.789125,64.128366921713
2153,UMass Lowell,2017,71.7,10.0,28,99.294961379074,115.01969396498,11.78585,73.651061691982
2154,UMass Lowell,2018,59.42,10.0,30,102.84975633857,115.30436318192,9.8142566666667,73.56669129031
2155,UMass Lowell,2019,50.96,11.0,29,103.54177490645,113.71312945411,8.6775310344828,72.550096868736
2156,UMass Lowell,2020,64.5870823565,13.0,30,102.88182578172,113.58389926931,8.436,70.08930514181
2157,UMass Lowell,2021,57.4285146899,12.0,31,104.3116844239,114.69307894211,10.172903225806,70.419091289275
2158,UMass Lowell,2022,59.1309563819,11.0,23,98.724559579507,106.2074146373,10.888908695652,69.182690783287
2159,St. Thomas,2022,0.0,4.0,8,95.576256244703,101.13302542463,15.5129875,70.257583551264
2161,Drake,2011,56.560000094,14.0,33,107.49812980643,104.4200970929,19.357463636364,64.283937225483
2162,Drake,2012,69.44,13.0,31,100.5510401451,101.8684375597,17.278280645161,66.003823662427
2163,Drake,2013,39.48,17.0,33,98.666684389998,96.293260450161,20.981909090909,66.787324905074
2164,Drake,2014,32.52,14.0,31,105.46046174465,100.900935376,24.227541935484,68.88140515661
2165,Drake,2015,55.98,14.0,30,104.18171828785,105.80675935766,17.225143333333,64.723300429402
2166,Drake,2016,38.54,8.0,30,103.79800111912,110.89146580711,21.3221,59.455069499573
2167,Drake,2017,72.02,6.0,30,102.82114020751,111.4763004443,16.742916666667,66.296745361538
2168,Drake,2018,74.68,6.0,29,102.582352413,109.93450139434,17.886217241379,71.019134836883
2169,Drake,2019,17.3,16.0,33,105.60183313867,103.86588807992,17.587281818182,69.280502980186
2170,Drake,2020,63.8344669373,22.0,32,107.26188226716,102.21859441771,12.48993125,69.069371576004
2171,Drake,2021,56.3512700449,18.0,32,102.72171874556,101.00413631469,16.666240625,67.738241995996
2172,Drake,2022,82.236447156,24.0,29,110.75334759052,100.58376769429,17.152327586207,66.192858977918
2174,Old Dominion,2011,77.7021613815,27.0,36,106.86419152217,90.085700010768,22.5451,63.559480851268
2175,Old Dominion,2012,43.84,27.0,34,108.58679017588,94.963455895702,18.702908823529,61.621477269385
2176,Old Dominion,2013,40.16,22.0,36,100.26477717318,93.763867198449,17.504511111111,65.811153847419
2177,Old Dominion,2014,53.78,5.0,30,97.681217891229,106.55398983628,11.58062,66.797141128739
2178,Old Dominion,2015,84.66,18.0,36,100.18840181936,100.40381158092,15.491566666667,64.23659719512
2179,Old Dominion,2016,66.56,27.0,35,104.31528364572,94.22705906855,12.974394285714,60.541679053915
2180,Old Dominion,2017,58.14,25.0,38,105.54980699747,97.823199953934,13.254371052632,62.13114888621
2181,Old Dominion,2018,57.58,19.0,31,99.593902285702,96.094662381809,14.183151612903,62.529166970056
2182,Old Dominion,2019,54.92,25.0,32,107.34124143588,95.687214464245,12.576646875,65.981830403573
2183,Old Dominion,2020,53.580000734,26.0,35,100.25437977381,95.622456295745,13.155091428571,64.426092100404
2184,Old Dominion,2021,68.7337463613,13.0,32,98.65296470988,98.024234973487,15.949925,66.41216033806
2185,Old Dominion,2022,51.6413133987,14.0,22,101.22649463025,99.640322208107,16.299963636364,67.233990747186
2187,Central Connecticut,2011,72.8654267922,12.0,30,90.905236728087,107.00344812965,5.77705,64.418326377736
2188,Central Connecticut,2012,55.42,19.0,31,99.689098344925,99.011875746752,9.473464516129,67.023467793721
2189,Central Connecticut,2013,50.4,13.0,29,98.275756262854,102.25903921191,13.833906896552,67.932995517107
2190,Central Connecticut,2014,75.74,13.0,30,100.30366856781,108.57379470398,13.73929,70.693589456683
2191,Central Connecticut,2015,63.6,10.0,29,97.157988869648,111.11938919544,9.713175862069,70.24454701634
2192,Central Connecticut,2016,51.98,5.0,31,91.341678696232,111.37798640017,8.6812935483871,63.772163474031
2193,Central Connecticut,2017,58.12,4.0,29,92.544546247492,118.14335565347,7.0249793103448,68.374398144475
2194,Central Connecticut,2018,59.2,6.0,29,92.525470535385,113.31363386503,7.566324137931,66.502051676308
2195,Central Connecticut,2019,50.58,14.0,32,97.072043109236,109.90191664741,8.758103125,65.853423946702
2196,Central Connecticut,2020,69.8860223059,9.0,29,96.263161707265,112.44779600319,10.967682758621,69.022285888657
2197,Central Connecticut,2021,79.0800002431,3.0,30,90.763619155719,113.31582383145,11.39203,69.559306509092
2198,Central Connecticut,2022,54.2691466415,5.0,21,93.10438511709,111.09410510517,8.3298476190476,70.487765752785
2200,Alabama St.,2011,65.8199996426,13.0,28,92.187499753533,105.35039089608,9.37905,66.286450851429
2201,Alabama St.,2012,51.44,15.0,33,91.035167039269,105.89323802621,8.5493333333333,64.988519058424
2202,Alabama St.,2013,48.9,10.0,29,85.654046650333,104.68053984836,11.516155172414,64.733343408024
2203,Alabama St.,2014,30.54,9.0,31,91.135860796082,110.08190758259,11.808625806452,66.987023898062
2204,Alabama St.,2015,98.72,16.0,29,95.08854351774,111.74161330228,5.8791724137931,67.509126749051
2205,Alabama St.,2016,31.86,17.0,27,94.462112735334,105.11098199698,7.970737037037,68.020286346295
2206,Alabama St.,2017,63.2,12.0,29,97.915753965466,110.67182169689,8.9515896551724,69.733416716967
2207,Alabama St.,2018,45.12,7.0,30,90.128798183029,114.16462410041,8.6539866666667,69.973278983898
2208,Alabama St.,2019,76.86,8.0,31,94.265143124699,115.8121845772,11.320622580645,70.21551883851
2209,Alabama St.,2020,79.5759148634,10.0,29,94.751880335908,112.50074455513,12.831482758621,66.970063490532
2210,Alabama St.,2021,28.9089086624,8.0,32,86.082321661148,103.32103876038,15.418871875,69.412586558636
2211,Alabama St.,2022,51.8414727403,4.0,18,86.639138415327,111.9704804546,2.8175777777778,69.898064311606
2213,Stony Brook,2011,58.2200000864,21.0,31,101.45876982725,101.68251074069,9.5569387096774,66.756780157553
2214,Stony Brook,2012,90.24,14.0,31,92.853962220706,97.111064805958,10.846625806452,63.990235815351
2215,Stony Brook,2013,54.7,21.0,31,101.18824172304,100.42143185232,10.590593548387,62.36486715399
2216,Stony Brook,2014,66.28,24.0,32,104.2986583057,93.193000141848,14.248003125,64.28399902777
2217,Stony Brook,2015,40.44,22.0,33,104.17737222766,104.6919155515,10.045484848485,66.057288309331
2218,Stony Brook,2016,92.48,21.0,33,100.08916340669,98.254777915204,13.840051515152,64.475211873855
2219,Stony Brook,2017,34.2,24.0,31,104.63715533636,99.419625328652,13.0631,67.729207127909
2220,Stony Brook,2018,61.38,18.0,32,99.890982461152,104.75742640783,10.0860125,67.171166952663
2221,Stony Brook,2019,46.5,12.0,31,96.173784424888,100.83326672297,14.143793548387,69.594231110201
2222,Stony Brook,2020,76.2505008247,23.0,32,98.696504166301,100.46504499647,9.2442875,69.252863797011
2223,Stony Brook,2021,29.3258645653,19.0,32,95.643720474509,99.488868619536,12.474303125,69.705901307745
2224,Stony Brook,2022,73.0907638751,8.0,22,94.566564073324,100.98464351625,8.5048363636363,66.569882907226
2226,Louisiana Lafayette,2011,51.0897819778,12.0,28,98.289263297598,102.84516998981,11.343375,67.026882393257
2227,Louisiana Lafayette,2012,56.28,13.0,27,97.585992820691,102.7994107284,9.3569,69.23649968017
2228,Louisiana Lafayette,2013,28.14,15.0,31,92.752638362492,95.582724426556,12.910880645161,69.797552047616
2229,Louisiana Lafayette,2014,82.16,12.0,32,98.368748726301,105.30681988105,14.207984375,70.198951729842
2230,Louisiana Lafayette,2015,50.46,20.0,32,110.51285661301,104.49407484191,17.453034375,70.029866918748
2231,Louisiana Lafayette,2016,82.46,19.0,33,104.04995875918,100.47607556344,11.281463636364,70.427133916717
2232,Louisiana Lafayette,2017,38.82,17.0,32,108.79727900676,105.20559856062,15.090884375,71.228470903914
2233,Louisiana Lafayette,2018,77.08,19.0,31,109.7850052599,108.79516430868,12.22364516129,73.610762645384
2234,Louisiana Lafayette,2019,58.74,25.0,32,112.102606042,100.64712787303,12.9593375,71.632806163049
2235,Louisiana Lafayette,2020,46.2399992651,17.0,30,107.39048741654,107.52756766139,15.00352,71.92644664678
2236,Louisiana Lafayette,2021,48.6199998265,13.0,32,100.78171248787,106.59811383413,13.201446875,71.691270805667
2237,Louisiana Lafayette,2022,54.5599998864,15.0,24,100.93192343309,104.69860929898,9.4831583333333,70.921088645163
2239,UNC Asheville,2011,83.3166628004,12.0,28,95.619673607296,107.76668107145,12.980846428571,72.570463195634
2240,UNC Asheville,2012,73.82,17.0,31,98.394474844457,98.864067949004,14.487777419355,69.432731382582
2241,UNC Asheville,2013,29.4,21.0,31,107.4004437771,103.55303810599,14.102177419355,69.265734306318
2242,UNC Asheville,2014,35.5,13.0,29,98.843886006796,103.85158240752,13.4615,69.549090294277
2243,UNC Asheville,2015,71.22,14.0,29,106.75198118652,110.82973378886,12.156682758621,70.284586272578
2244,UNC Asheville,2016,54.06,12.0,28,100.35441861371,107.31936041508,10.421371428571,68.379986471084
2245,UNC Asheville,2017,53.28,20.0,32,101.30474002276,99.40611394234,12.661496875,71.003587453445
2246,UNC Asheville,2018,72.44,21.0,31,104.88634098615,101.98520820132,13.092358064516,69.507715287291
2247,UNC Asheville,2019,6.8,19.0,32,105.08117200828,106.72618832304,14.502725,70.641060346505
2248,UNC Asheville,2020,82.8365671382,2.0,28,94.140444319848,116.98841659739,15.272696428571,62.454485495896
2249,UNC Asheville,2021,92.8828470129,13.0,29,99.034890826485,110.63364768641,7.4409586206896,70.934897480694
2250,UNC Asheville,2022,72.9054189363,10.0,20,99.465428097038,107.44236905091,9.077175,68.662634811014
2252,UCF,2011,94.5621751411,14.0,31,101.8658046145,101.24755908994,22.39174516129,65.106747999366
2253,UCF,2012,65.14,20.0,32,103.68142835711,98.41683513512,16.981925,65.878285164147
2254,UCF,2013,48.92,20.0,31,105.09531779907,98.020888259808,21.825635483871,64.037680026649
2255,UCF,2014,79.06,17.0,28,105.54922471835,101.5442116727,18.438421428571,66.042819762055
2256,UCF,2015,49.04,11.0,29,106.70016431623,105.90172562154,26.313403448276,67.859406905241
2257,UCF,2016,52.58,11.0,29,100.90316876081,109.43449050771,16.411475862069,64.616994508788
2258,UCF,2017,44.74,12.0,30,99.922143168556,102.11607382253,18.71481,68.576823487301
2259,UCF,2018,55.74,24.0,36,103.78470150671,92.054988764384,22.405172222222,67.029336535086
2260,UCF,2019,69.4,19.0,32,97.414276912819,93.47273878815,22.226365625,65.808001708099
2261,UCF,2020,37.147429577,24.0,33,113.58907278808,94.390240761181,24.930603030303,64.859565811646
2262,UCF,2021,41.3469222617,16.0,30,104.22651056496,98.151931219301,20.13341,67.750627330331
2263,UCF,2022,95.8808237749,11.0,23,106.24729627651,98.69761627061,30.531586956522,66.799065720751
2265,Drexel,2011,57.3885218418,16.0,32,98.428960778555,96.772415673041,19.596040625,65.262186661916
2266,Drexel,2012,81.52,21.0,31,97.718991517984,91.081740104101,17.245351612903,64.246678361495
2267,Drexel,2013,84.78,29.0,36,108.91063602364,95.550132482863,13.439247222222,61.207563380813
2268,Drexel,2014,66.14,13.0,31,100.08796469174,100.07591971244,13.608167741935,61.861190934927
2269,Drexel,2015,33.34,16.0,30,103.9165803604,101.52172723142,17.240716666667,64.107259043969
2270,Drexel,2016,71.98,11.0,29,98.120529111053,104.00393212146,12.713720689655,61.211234351381
2271,Drexel,2017,37.72,6.0,30,98.90983293867,105.59106803522,17.482343333333,65.516552619077
2272,Drexel,2018,56.74,8.0,31,101.80324502615,108.86729066183,12.117932258065,71.839505680754
2273,Drexel,2019,48.82,12.0,32,102.13328603796,110.05707778657,11.486028125,70.079697690026
2274,Drexel,2020,70.0259954925,12.0,31,104.23310305518,113.92490241476,11.144596774194,69.243699007018
2275,Drexel,2021,82.8799999061,13.0,32,99.866045643555,106.06521580657,12.410378125,67.464463360968
