teamName,year,prev_3s_recruits,prev_4s_recruits,prev_5s_recruits,curr_3s_recruits,curr_4s_recruits,curr_5s_recruits,seed_points,NIT,R64,R32,S16,E8,F4,F2,CHMP,returningMins%,sos,adjTempo,win ratio,overall efficiency,stars,label
LSU,2017,0,1,2,5,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4958,0.278822545,1.699291905,0.575757576,0.945641894,-0.205466566,0
LSU,2018,5,0,0,2,3,0,-0.414574936,1,0,0,0,0,0,0,0,0.5778,0.295484871,1.851875235,0.322580645,-0.091786115,1.073661532,0
LSU,2019,2,3,0,3,2,2,-0.414574936,1,0,0,0,0,0,0,0,0.4364,0.298613152,0.642346664,0.545454545,0.960868046,-0.845030615,0
LSU,2020,3,2,2,3,0,1,3.226863223,0,0,0,1,0,0,0,0,0.615200002,0.316823029,0.698088025,0.8,1.744795677,-0.205466566,1
LSU,2021,3,0,1,2,3,1,1.926349594,0,0,1,0,0,0,0,0,0.562362365,0.24456329,0.756762468,0.677419355,1.317439422,2.86444087,1
Maine,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5576,0.09800525,-0.021940379,0.392857143,-0.891828812,-0.845030615,0
Maine,2014,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.3792,0.121982759,0.65465414,0.344827586,-0.651180833,-0.845030615,0
Maine,2015,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6982,0.129620071,2.302598879,0.178571429,-1.776228547,-0.845030615,0
Maine,2016,0,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7794,0.140337,-0.290613759,0.1,-1.752222924,-0.205466566,0
Maine,2017,1,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4142,0.104463367,3.244098757,0.266666667,-1.602493312,0.114315458,0
Maine,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.3904,0.145799742,0.652992278,0.193548387,-1.575921918,-0.845030615,0
Maine,2019,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5212,0.133656467,1.491545079,0.133333333,-1.34837441,-0.205466566,0
Maine,2020,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.775334794,0.131554484,-1.181283056,0.129032258,-1.484636683,-0.845030615,0
Maine,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.431086221,0.131557733,-0.593241196,0.266666667,-1.0711903,-0.205466566,0
Manhattan,2013,1,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.775,0.126372882,0.260939446,0.617647059,0.196253953,0.753879508,0
Manhattan,2014,0,0,0,1,0,1,-0.414574936,1,0,0,0,0,0,0,0,0.799,0.160722594,-1.595156813,0.4375,0.104784029,-0.845030615,0
Manhattan,2015,1,0,1,1,0,0,0.625835966,0,1,0,0,0,0,0,0,0.6132,0.144709697,0.65407399,0.757575758,0.816152365,0.6579449,1
Manhattan,2016,1,0,0,0,0,0,-0.154472211,0,1,0,0,0,0,0,0,0.5554,0.107145212,0.162098417,0.575757576,0.063663215,-0.109531959,1
Manhattan,2017,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4824,0.119285548,0.406909396,0.419354839,-0.593280337,-0.845030615,0
Manhattan,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6124,0.137619781,1.013689534,0.3125,-0.948672274,-0.845030615,0
Manhattan,2019,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.3334,0.102425645,-0.13934948,0.451612903,-0.461107779,0.753879508,0
Manhattan,2020,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.810037993,0.070079469,-1.791644259,0.34375,-1.196584675,-0.845030615,0
Manhattan,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.473684217,0.079973903,-0.595237509,0.419354839,-0.901772757,2.352789631,0
Marist,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.9448,0.137001219,0.358765068,0.4375,-0.617032221,-0.845030615,0
Marist,2014,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.8138,0.131104032,0.255284504,0.322580645,-0.545750563,-0.845030615,0
Marist,2015,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6368,0.142438645,-0.380649321,0.387096774,-0.420040748,-0.845030615,0
Marist,2016,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.562,0.101071219,-0.681552602,0.21875,-1.041379305,-0.845030615,0
Marist,2017,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.8188,0.0891012,0.41831907,0.233333333,-1.278442187,-0.205466566,0
Marist,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6704,0.136436281,0.326956212,0.25,-0.989338641,-0.845030615,0
Marist,2019,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.8494,0.106228516,0.931068531,0.193548387,-1.121775128,0.753879508,0
Marist,2020,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.296118449,0.080663548,-0.976283988,0.387096774,-0.536787112,0.114315458,0
Marist,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.668132748,0.0576784,-0.810635734,0.233333333,-1.107093003,-0.845030615,0
Marquette,2013,2,1,0,1,1,0,3.226863223,0,0,0,1,0,0,0,0,0.6414,0.307980714,1.112465492,0.771428571,1.635791868,1.073661532,1
Marquette,2014,1,1,0,2,3,0,3.226863223,0,0,0,0,1,0,0,0,0.5632,0.3440262,-0.920583703,0.742857143,1.66066076,-0.845030615,1
Marquette,2015,2,3,0,0,1,0,-0.414574936,1,0,0,0,0,0,0,0,0.3898,0.295590469,-0.254105747,0.53125,0.993422862,3.088288287,0
Marquette,2016,0,1,0,2,2,1,-0.414574936,1,0,0,0,0,0,0,0,0.426,0.354656625,-1.028202896,0.40625,0.700239783,-0.205466566,0
Marquette,2017,2,2,1,0,3,0,-0.414574936,1,0,0,0,0,0,0,0,0.7832,0.283963909,1.19264509,0.606060606,0.861298449,0.434097483,0
Marquette,2018,0,3,0,4,0,0,1.406144143,0,1,0,0,0,0,0,0,0.536,0.319864531,1.2610178,0.59375,1.683492588,1.393443557,1
Marquette,2019,4,0,0,0,1,0,-0.414574936,1,0,0,0,0,0,0,0,0.6948,0.331750943,0.912542657,0.6,1.370606983,0.977726925,0
Marquette,2020,0,1,0,1,1,0,2.706657771,0,1,0,0,0,0,0,0,0.590899975,0.244704382,0.456367427,0.705882353,1.300340938,0.434097483,1
Marquette,2021,1,1,0,0,3,0,1.666246869,0,1,0,0,0,0,0,0,0.455729168,0.329421467,1.04627964,0.6,1.384652164,1.073661532,1
Marshall,2013,0,0,0,0,1,0,-0.414574936,1,0,0,0,0,0,0,0,0.5542,0.248252235,-0.47462711,0.588235294,0.676696021,-0.205466566,0
Marshall,2014,0,1,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.2574,0.180443774,0.172445397,0.387096774,-0.356839826,-0.845030615,0
Marshall,2015,1,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.513,0.142588097,0.451482735,0.290322581,-0.404946128,-0.045575554,0
Marshall,2016,1,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.59,0.1460515,0.902609285,0.3,-0.602709641,-0.205466566,0
Marshall,2017,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7698,0.152856879,3.315288438,0.515151515,0.19104216,0.434097483,0
Marshall,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4038,0.1568465,3.599539871,0.558823529,0.083049528,-0.845030615,0
Marshall,2019,0,0,0,0,0,0,0.625835966,0,0,1,0,0,0,0,0,0.7548,0.182105829,2.657034874,0.685714286,0.520940045,0.6579449,1
Marshall,2020,0,0,0,3,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5264,0.144793027,2.121814509,0.621621622,-0.040999026,-0.205466566,0
Marshall,2021,3,0,0,2,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.957225665,0.140906161,2.295108155,0.516129032,0.176745253,-0.845030615,0
Maryland,2013,0,1,0,1,4,0,-0.414574936,1,0,0,0,0,0,0,0,0.415,0.27979325,-0.157532908,0.53125,0.550661898,2.352789631,0
Maryland,2014,1,4,0,1,1,0,-0.414574936,1,0,0,0,0,0,0,0,0.6188,0.253888921,-0.107667105,0.657894737,1.12146339,0.018380851,0
Maryland,2015,1,1,0,0,4,0,-0.414574936,1,0,0,0,0,0,0,0,0.5328,0.312905313,0.507912404,0.53125,1.135010684,1.169596139,0
Maryland,2016,0,4,0,1,0,1,2.966760497,0,0,1,0,0,0,0,0,0.553,0.307742714,-0.963861055,0.8,1.372615299,0.753879508,1
Maryland,2017,1,0,1,1,3,0,2.706657771,0,0,0,1,0,0,0,0,0.4138,0.3005326,0.130895355,0.742857143,1.564240207,-0.205466566,1
Maryland,2018,1,3,0,0,2,0,2.446555046,0,1,0,0,0,0,0,0,0.6164,0.285360313,0.330508903,0.71875,1.291458944,-0.205466566,1
Maryland,2019,0,2,0,4,2,1,-0.414574936,1,0,0,0,0,0,0,0,0.507,0.312886065,0.006493846,0.580645161,1.347619549,0.434097483,0
Maryland,2020,4,2,1,4,1,0,2.446555046,0,0,1,0,0,0,0,0,0.832899739,0.338815882,-0.413667325,0.676470588,1.497616998,-0.845030615,1
Maryland,2021,4,1,0,2,1,0,2.966760497,0,0,0,1,0,0,0,0,0.562087583,0.33944271,-0.127026296,0.774193548,1.500658435,1.489378164,1
Maryland Eastern Shore,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.3654,0.125700552,0.162388111,0.206896552,-1.697167966,-0.845030615,0
Maryland Eastern Shore,2014,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5384,0.122745607,-0.840170149,0.071428571,-2.163744099,-0.845030615,0
Maryland Eastern Shore,2015,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.3744,0.101209143,-0.213148538,0.178571429,-1.801546951,-0.845030615,0
Maryland Eastern Shore,2016,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.418,0.119208515,-0.808208323,0.545454545,-0.513258537,-0.845030615,0
Maryland Eastern Shore,2017,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5202,0.161107839,0.235125695,0.290322581,-1.267873351,-0.845030615,0
Maryland Eastern Shore,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.2006,0.145942188,0.731326593,0.375,-1.365608513,-0.205466566,0
Maryland Eastern Shore,2019,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4944,0.1419051,-0.33684402,0.166666667,-2.297028784,-0.205466566,0
Maryland Eastern Shore,2020,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.573114627,0.116890567,-1.422633936,0.166666667,-2.383523691,-0.205466566,0
Massachusetts,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7482,0.234206243,1.995077192,0.675675676,0.868091095,0.210250066,0
Massachusetts,2014,0,0,0,2,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6678,0.23325503,1.171983197,0.636363636,0.778982981,0.434097483,0
Massachusetts,2015,2,0,0,1,1,0,2.446555046,0,1,0,0,0,0,0,0,0.5588,0.254872667,1.356641541,0.727272727,1.014697375,-0.845030615,1
Massachusetts,2016,1,1,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.533,0.228909625,0.083290715,0.53125,0.311324762,1.073661532,0
Massachusetts,2017,1,0,0,4,1,0,-0.414574936,1,0,0,0,0,0,0,0,0.5212,0.2054185,1.295056299,0.4375,0.116480931,-0.845030615,0
Massachusetts,2018,4,1,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4444,0.166034303,1.9022365,0.454545455,0.006899122,3.535983122,0
Massachusetts,2019,1,0,0,2,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5268,0.149686,0.03772157,0.393939394,-0.261039346,0.274206471,0
Massachusetts,2020,2,0,0,2,1,0,-0.414574936,1,0,0,0,0,0,0,0,0.83053557,0.150303094,0.004699805,0.34375,-0.498935888,-0.205466566,0
Massachusetts,2021,2,1,0,4,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.453090615,0.224726677,0.389595283,0.451612903,-0.05205465,1.073661532,0
McNeese St.,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6134,0.122672467,-0.809370905,0.466666667,-0.500246345,-0.845030615,0
McNeese St.,2014,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6988,0.127030464,-0.997743806,0.392857143,-1.255061551,-0.205466566,0
McNeese St.,2015,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5444,0.182413069,0.116161163,0.310344828,-1.339320027,-0.845030615,0
McNeese St.,2016,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.449,0.12888137,-1.32137441,0.407407407,-0.941838183,-0.845030615,0
McNeese St.,2017,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6416,0.142293769,0.546446172,0.269230769,-1.458586106,-0.845030615,0
McNeese St.,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7056,0.139353923,1.278345451,0.192307692,-1.22045979,-0.845030615,0
McNeese St.,2019,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.3696,0.12520796,1.096434188,0.32,-0.9986633,2.033007606,0
McNeese St.,2020,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.294776874,0.117762704,-0.487399399,0.222222222,-1.429393484,2.033007606,0
McNeese St.,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.434973993,0.11211,0.41974774,0.392857143,-0.770155389,1.713225581,0
Memphis,2013,1,0,1,0,2,0,1.926349594,0,1,0,0,0,0,0,0,0.7042,0.229450286,0.248353711,0.742857143,1.801919992,-0.845030615,1
Memphis,2014,0,2,0,0,5,1,2.446555046,0,0,1,0,0,0,0,0,0.5514,0.206055528,0.567365001,0.861111111,1.337919794,0.753879508,1
Memphis,2015,0,5,1,3,1,0,1.926349594,0,0,1,0,0,0,0,0,0.3354,0.300531576,0.628409221,0.696969697,1.308095801,1.169596139,1
Memphis,2016,3,1,0,5,3,0,-0.414574936,1,0,0,0,0,0,0,0,0.5822,0.197116875,-0.275006683,0.5625,0.798666677,-0.109531959,0
Memphis,2017,5,3,0,2,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.3848,0.200240265,2.159209508,0.558823529,0.800594887,0.753879508,0
Memphis,2018,2,0,0,8,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.283,0.223339406,0.792667889,0.59375,0.447398558,-0.845030615,0
Memphis,2019,8,0,0,4,2,0,-0.414574936,1,0,0,0,0,0,0,0,0.655,0.183806676,-0.023282025,0.617647059,0.130360782,0.338162876,0
Memphis,2020,4,2,0,0,5,2,-0.414574936,1,0,0,0,0,0,0,0,0.293800004,0.252617694,2.115618422,0.611111111,0.998497847,0.210250066,0
Memphis,2021,0,5,2,1,1,1,-0.414574936,1,0,0,0,0,0,0,0,0.693938781,0.227182935,1.723132446,0.677419355,0.91276145,1.297508949,0
Mercer,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.8326,0.154988,-0.734578699,0.702702703,0.581319311,-0.205466566,0
Mercer,2014,0,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7886,0.141993382,-1.498499953,0.647058824,0.308123047,-0.845030615,0
Mercer,2015,1,0,0,0,0,0,0.365733241,0,0,1,0,0,0,0,0,0.2712,0.142315818,-0.72554175,0.727272727,0.648168461,0.114315458,1
Mercer,2016,0,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5254,0.119972303,-2.023849999,0.515151515,0.057608568,-0.845030615,0
Mercer,2017,1,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5602,0.096570563,-1.022170951,0.5,-0.253425212,-0.205466566,0
Mercer,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.848,0.169036167,-1.419124609,0.433333333,0.171324161,-0.845030615,0
Mercer,2019,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.3218,0.141925906,-0.655795575,0.53125,0.046375004,0.274206471,0
Mercer,2020,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.552220887,0.185234138,-0.226576147,0.310344828,-0.266085688,1.713225581,0
Mercer,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.551130672,0.128441833,0.230883237,0.5,-0.139479522,-0.845030615,0
Merrimack,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.537599999,0.093313933,-1.307246259,0.633333333,-0.386081835,-0.845030615,0
Miami FL,2013,1,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7602,0.270029697,-1.029460094,0.606060606,1.150636369,-0.845030615,0
Miami FL,2014,1,0,0,3,3,0,3.486965948,0,0,0,1,0,0,0,0,0.1798,0.291479722,-1.41076092,0.805555556,1.80692496,2.512680643,1
Miami FL,2015,3,3,0,2,2,0,-0.414574936,1,0,0,0,0,0,0,0,0.3444,0.268106303,-2.773453037,0.515151515,0.945057136,0.753879508,0
Miami FL,2016,2,2,0,1,1,0,-0.414574936,1,0,0,0,0,0,0,0,0.7062,0.299986842,-1.448611853,0.657894737,1.27512926,0.114315458,0
Miami FL,2017,1,1,0,2,0,2,3.226863223,0,0,0,1,0,0,0,0,0.4284,0.346320514,-0.154839849,0.771428571,1.92504602,-0.845030615,1
Miami FL,2018,2,0,2,1,2,1,1.926349594,0,1,0,0,0,0,0,0,0.6776,0.34889297,-0.913104016,0.636363636,1.473156076,-0.205466566,1
Miami FL,2019,1,2,1,0,0,0,2.446555046,0,1,0,0,0,0,0,0,0.492,0.289054969,0.218786089,0.6875,1.400411791,2.256855023,1
Miami FL,2020,0,0,0,1,2,0,-0.414574936,1,0,0,0,0,0,0,0,0.474905018,0.30907725,-0.230772757,0.4375,0.856956916,1.169596139,0
Miami FL,2021,1,2,0,0,2,0,-0.414574936,1,0,0,0,0,0,0,0,0.636599995,0.298951613,0.216644514,0.483870968,0.584949588,-0.205466566,0
Miami OH,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6284,0.211977103,-2.138839104,0.275862069,-0.101247317,-0.205466566,0
Miami OH,2014,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.607,0.1860697,-0.540753939,0.266666667,-0.542538133,1.617290974,0
Miami OH,2015,0,0,0,1,1,0,-0.414574936,1,0,0,0,0,0,0,0,0.599,0.146701167,-0.214934494,0.433333333,-0.29298399,0.018380851,0
Miami OH,2016,1,1,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7076,0.151716903,-0.677077514,0.387096774,-0.506420339,0.593988495,0
Miami OH,2017,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.3664,0.141526031,-0.695362532,0.375,-0.584314688,-0.845030615,0
Miami OH,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.4274,0.1190476,0.78982862,0.3,-0.91738504,-0.845030615,0
Miami OH,2019,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7234,0.143990469,0.07612989,0.4375,-0.161573239,-0.205466566,0
Miami OH,2020,0,0,0,2,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.634926994,0.1839485,-0.465582627,0.433333333,0.134252897,-0.205466566,0
Miami OH,2021,2,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.765953191,0.139160533,-0.136974419,0.366666667,-0.377278215,-0.845030615,0
Michigan,2013,1,2,0,2,2,1,2.966760497,0,1,0,0,0,0,0,0,0.5658,0.361313212,-1.866985073,0.696969697,1.603278793,-0.845030615,1
Michigan,2014,2,2,1,0,3,0,2.966760497,0,0,0,0,0,0,1,0,0.6258,0.382004211,-0.856874735,0.789473684,2.330179788,-0.845030615,1
Michigan,2015,0,3,0,2,2,0,3.486965948,0,0,0,0,1,0,0,0,0.4694,0.369202486,-1.558691934,0.756756757,2.103370694,-0.845030615,1
Michigan,2016,2,2,0,0,1,0,-0.414574936,1,0,0,0,0,0,0,0,0.9224,0.349593516,-2.293274253,0.483870968,1.169814689,-0.845030615,0
Michigan,2017,0,1,0,3,1,0,1.146041417,0,1,0,0,0,0,0,0,0.7516,0.297351114,-0.37935712,0.628571429,1.17981028,0.434097483,1
Michigan,2018,3,1,0,1,2,0,2.18645232,0,0,0,1,0,0,0,0,0.4344,0.348085368,-1.127522026,0.684210526,2.155034274,0.114315458,1
Michigan,2019,1,2,0,1,4,0,3.226863223,0,0,0,0,0,0,1,0,0.5176,0.342388525,-0.511048356,0.8,2.015933585,0.274206471,1
Michigan,2020,1,4,0,0,2,0,3.486965948,0,0,0,1,0,0,0,0,0.54172503,0.339400432,-0.967653504,0.810810811,2.391677611,-0.845030615,1
Michigan,2021,0,2,0,1,3,0,2.706657771,0,0,1,0,0,0,0,0,0.560375847,0.365686226,0.340744221,0.612903226,1.665442378,1.713225581,1
Michigan St.,2013,3,0,1,0,3,1,3.747068674,0,0,0,1,0,0,0,0,0.584,0.359390027,-0.568778865,0.783783784,2.218699024,-0.845030615,1
Michigan St.,2014,0,3,1,2,0,0,3.226863223,0,0,0,1,0,0,0,0,0.8316,0.388060057,-0.979237646,0.742857143,1.976470434,-0.845030615,1
Michigan St.,2015,2,0,0,2,1,0,2.966760497,0,0,0,0,1,0,0,0,0.4928,0.338994842,-0.401437983,0.763157895,2.038093717,0.6579449,1
Michigan St.,2016,2,1,0,1,2,0,2.18645232,0,0,0,0,0,1,0,0,0.6988,0.364994231,-1.127622947,0.692307692,2.000017383,-0.845030615,1
Michigan St.,2017,1,2,0,0,2,2,3.486965948,0,1,0,0,0,0,0,0,0.3494,0.2671312,0.023359631,0.828571429,2.219740822,0.114315458,1
Michigan St.,2018,0,2,2,0,1,1,1.666246869,0,0,1,0,0,0,0,0,0.7418,0.352862457,0.187011809,0.571428571,1.40320678,-0.205466566,1
Michigan St.,2019,0,1,1,2,3,0,3.226863223,0,0,1,0,0,0,0,0,0.5842,0.2735752,0.170407466,0.857142857,2.055495641,-0.845030615,1
Michigan St.,2020,2,3,0,1,2,0,3.486965948,0,0,0,0,0,1,0,0,0.568200005,0.385566564,-0.116422173,0.820512821,2.374528637,0.53003209,1
Michigan St.,2021,1,2,0,0,2,0,3.226863223,0,0,0,1,0,0,0,0,0.611955224,0.344439419,0.571536004,0.709677419,1.96420554,-0.845030615,1
Middle Tennessee,2013,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.8032,0.153718333,-0.360094233,0.787878788,1.012701829,-0.205466566,0
Middle Tennessee,2014,0,0,0,3,0,0,1.146041417,0,1,0,0,0,0,0,0,0.4436,0.136124441,-0.832387265,0.823529412,1.179217671,-0.845030615,1
Middle Tennessee,2015,3,0,0,2,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.3636,0.159958484,-0.939853363,0.709677419,0.761337308,-0.845030615,0
Middle Tennessee,2016,2,0,0,1,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.5908,0.1411838,-1.920128431,0.514285714,0.014164144,0.018380851,0
Middle Tennessee,2017,1,0,0,0,0,0,0.105630515,0,0,1,0,0,0,0,0,0.547,0.149622,0.293385318,0.696969697,0.375157506,-0.845030615,1
Middle Tennessee,2018,0,0,0,3,0,0,0.885938692,0,0,1,0,0,0,0,0,0.538,0.140520543,-0.550553799,0.857142857,1.213620445,1.169596139,1
Middle Tennessee,2019,3,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.1488,0.190955906,0.077420954,0.75,1.129611848,1.073661532,0
Middle Tennessee,2020,0,0,0,3,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.619847937,0.1732525,0.040457411,0.3,-0.520233478,2.672571655,0
Middle Tennessee,2021,3,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.540708137,0.141059964,0.708247268,0.178571429,-0.960026943,2.352789631,0
Milwaukee,2013,1,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.52,0.173831576,-0.589929832,0.575757576,0.323183266,-0.205466566,0
Milwaukee,2014,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.523,0.158668567,-0.519895175,0.2,-1.072052416,0.434097483,0
Milwaukee,2015,0,0,0,0,0,0,0.105630515,0,1,0,0,0,0,0,0,0.4226,0.148251676,0.084721246,0.588235294,0.035488015,-0.205466566,1
Milwaukee,2016,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6744,0.180492357,-0.789537204,0.428571429,-0.242982661,-0.045575554,0
Milwaukee,2017,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.1418,0.138895516,-0.123914841,0.580645161,0.392431651,-0.205466566,0
Milwaukee,2018,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.7352,0.118525206,-1.186612738,0.294117647,-0.746339923,-0.205466566,0
Milwaukee,2019,0,0,0,2,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.24,0.109365355,-0.230023933,0.483870968,-0.271113783,1.873116594,0
Milwaukee,2020,2,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.582833127,0.128136367,-0.47078904,0.266666667,-0.739374935,1.073661532,0
Milwaukee,2021,0,0,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.551289747,0.11558669,0.592454444,0.344827586,-0.701634943,0.91377052,0
Minnesota,2013,0,2,0,0,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.8488,0.307429053,-1.012389967,0.605263158,1.088526627,-0.845030615,0
Minnesota,2014,0,0,0,2,0,0,1.146041417,0,0,1,0,0,0,0,0,0.497,0.372837441,-1.065228088,0.617647059,1.678064898,0.434097483,1
Minnesota,2015,2,0,0,5,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.6354,0.304581027,-0.786894038,0.648648649,1.340153344,-0.205466566,0
Minnesota,2016,5,0,0,3,2,0,-0.414574936,1,0,0,0,0,0,0,0,0.5132,0.31062625,0.184610655,0.53125,1.143842097,0.6579449,0
Minnesota,2017,3,2,0,1,2,0,-0.414574936,1,0,0,0,0,0,0,0,0.5774,0.239618355,0.575327056,0.258064516,-0.294208358,-0.205466566,0
Minnesota,2018,1,2,0,1,1,0,2.706657771,0,1,0,0,0,0,0,0,0.7786,0.294184706,1.065315847,0.705882353,1.376053369,0.114315458,1
Minnesota,2019,1,1,0,2,1,0,-0.414574936,1,0,0,0,0,0,0,0,0.5596,0.290481469,1.173275509,0.46875,0.550206718,2.033007606,0
Minnesota,2020,2,1,0,3,1,0,1.406144143,0,0,1,0,0,0,0,0,0.390302548,0.362156972,-0.063600924,0.611111111,1.138457304,-0.205466566,1
Minnesota,2021,3,1,0,3,0,0,-0.414574936,1,0,0,0,0,0,0,0,0.528728734,0.354080452,-0.219355594,0.483870968,1.466528566,1.073661532,0
Mississippi,2013,5,0,0,4,2,0,-0.414574936,1,0,0,0,0,0,0,0,0.707,0.265632676,-0.338377123,0.588235294,0.767111559,-0.845030615,0
Mississippi,2014,4,2,0,2,0,0,0.885938692,0,0,1,0,0,0,0,0,0.5504,0.232738417,1.058722734,0.75,1.20609605,-0.845030615,1
